,favorite_count,retweet_count,sia_compound,sia_negative,sia_neutral,sia_positive,target,text,time
7326,,,0.0,0.0,1.0,0.0,0,he deadass deserved his own skin since season 2 ... ninja fr put Fortnite on the map and blew it uphttps://twitter.com/BRGaming/status/1169718513331625984 …,2019-08-20 10:00:00
7327,,,0.0,0.0,1.0,0.0,0,https://twitter.com/Guarromantico_/status/1169754611500179461 …,2019-08-20 10:00:00
7328,,,0.0,0.0,1.0,0.0,0,Expecto Patronum!,2019-08-20 10:00:00
7329,,,-0.2263,0.38,0.38799999999999996,0.233,0,"Nah I gotta burn it, or it’s bad luck",2019-08-20 10:00:00
7330,,,0.0,0.0,1.0,0.0,0,Can’t wait for tonight!!!!!!!!!https://twitter.com/ITMovieOfficial/status/1169721558169837568 …,2019-08-20 10:00:00
7331,,,0.0,0.0,1.0,0.0,0,My exact thoughts,2019-08-20 10:00:00
7332,,,0.3716,0.0,0.855,0.145,0,He’s from another country so his English isn’t great but the comment was unnecessary from him,2019-08-20 10:00:00
7333,,,-0.5423,0.6920000000000001,0.308,0.0,0,I miss vampire diaries :(,2019-08-20 10:00:00
7334,,,-0.4033,0.313,0.521,0.165,0,"Okay, where tf are these little fuckers at",2019-08-20 10:00:00
7335,,,0.0,0.0,1.0,0.0,0,pic.twitter.com/SvYSAigdu9,2019-08-20 10:00:00
7336,,,-0.6808,0.397,0.603,0.0,0,"last ngga was a dope dealer, hell of a guy",2019-08-20 10:00:00
7337,,,-0.5092,0.228,0.66,0.11199999999999999,0,You know what this single life isn’t so bad I ain’t gotta share these with anyone,2019-08-20 10:00:00
7338,,,0.0,0.0,1.0,0.0,0,"There’s poke under there.... lobster nachos shouldn’t be a thing, but they are and I thought they were ahight. @Disney’s Lamplight Lounge on Pixar Pier https://www.instagram.com/p/B2DH5TFAzAa/?igshid=ti88gqmrhug7 …",2019-08-20 10:00:00
7339,,,0.3612,0.0,0.737,0.263,0,Meek don’t sound like he wanna be there,2019-08-20 10:00:00
7340,,,0.0258,0.0,0.784,0.21600000000000003,0,Opinions from non-drip’s don’t matter,2019-08-20 10:00:00
7341,,,0.0,0.0,1.0,0.0,0,she looks so goodhttps://twitter.com/manisupremacist/status/1169757789192970241 …,2019-08-20 10:00:00
7342,,,-0.0772,0.039,0.961,0.0,0,"In @DebraMessing belatedly apologizing for her #racist tweet, she doubles down with an anti-Semitic inference and suggests she can interpret black people AS IF BLACK PEOPLE MONOLITHICALLY ALL THINK THE SAME WAY. @w_terrencehttps://twitter.com/DebraMessing/status/1169341534292127745 …",2019-08-20 10:00:00
7343,,,0.0,0.0,1.0,0.0,0,Not.,2019-08-20 10:00:00
7344,,,0.2263,0.307,0.267,0.42700000000000005,0,Lack of hugs = attitude.,2019-08-20 10:00:00
7345,,,0.0772,0.0,0.8740000000000001,0.126,0,Trying to find an excuse to skip the gym today,2019-08-20 10:00:00
7346,,,0.0,0.0,1.0,0.0,0,"Ya tomó vitaminas complejo B, C, D3 y omeprazol ya soy una señora háblenme de usted",2019-08-20 10:00:00
7347,,,0.0,0.0,1.0,0.0,0,I haven’t been the same and I don’t know why,2019-08-20 10:00:00
7348,,,0.0772,0.0,0.8220000000000001,0.17800000000000002,0,I wouldn’t want them to announce that yet.,2019-08-20 10:00:00
7349,,,0.4215,0.0,0.8109999999999999,0.18899999999999997,0,1000 likes por persona entonces necesito 4000 para poder llevar a mis hijos jajajaja,2019-08-20 10:00:00
7350,,,-0.1007,0.534,0.0,0.466,0,yes! ugh,2019-08-20 10:00:00
7351,,,0.6486,0.0,0.629,0.371,0,Well ur not in Cali so why tf do we care,2019-08-20 10:00:00
7352,,,0.0,0.0,1.0,0.0,0,G'z up!,2019-08-20 10:00:00
7353,,,-0.6705,0.16899999999999998,0.831,0.0,0,"I asked for no meat or cheese in a burrito that also came with beans, rice, pico de gallo, and guacamole and they gave me a tortilla filled with just rice.... sick",2019-08-20 10:00:00
7354,,,0.3612,0.0,0.737,0.263,0,i’m just trynna be like this right now.pic.twitter.com/MAJ9ABuVIO,2019-08-20 10:00:00
7355,,,0.0772,0.23800000000000002,0.495,0.267,0,DREAMS AND NIGHTMARES WILL FOREVER BE FIRE,2019-08-20 10:00:00
7356,,,-0.4019,0.278,0.722,0.0,0,@foreverimbetter you damn twitter name is sending mepic.twitter.com/UICz34MB5g,2019-08-20 10:00:00
7357,,,0.0,0.0,1.0,0.0,0,mehttps://twitter.com/emoji_penis/status/1169430309810647040 …,2019-08-20 10:00:00
7358,,,0.4767,0.0,0.909,0.091,0,Yeah I hear you on that. It be more of the underground folks that you see doing more for the community. Some maybe got a few million net worth and will still do more for they people compared to the billionaire and high up millionaires,2019-08-20 10:00:00
7359,,,0.0,0.0,1.0,0.0,0,this rain random af,2019-08-20 10:00:00
7360,,,0.0,0.0,1.0,0.0,0,I Got you dude.,2019-08-20 10:00:00
7361,,,0.4215,0.0,0.263,0.737,0,Looking lol,2019-08-20 10:00:00
7362,,,0.4215,0.0,0.682,0.318,0,I was the king at finding Waldo lol,2019-08-20 10:00:00
7363,,,-0.4404,1.0,0.0,0.0,0,Treason,2019-08-20 10:00:00
7364,,,-0.29600000000000004,0.21600000000000003,0.784,0.0,0,“He wouldn’t stop talking so then I shot his jaw”https://twitter.com/_yhaleon/status/1167674883763003392 …,2019-08-20 10:00:00
7365,,,-0.5106,0.452,0.5479999999999999,0.0,0,I can feel myself getting sick,2019-08-20 10:00:00
7366,,,0.0,0.0,1.0,0.0,0,"Make that money babygirl, don’t let the money make you",2019-08-20 10:00:00
7367,,,-0.1531,0.28600000000000003,0.7140000000000001,0.0,0,ur jackets falling off @llama_ajol,2019-08-20 10:00:00
7368,,,0.0,0.0,1.0,0.0,0,Soul saving,2019-08-20 10:00:00
7369,,,0.0,0.0,1.0,0.0,0,That’s ! Let’s keep gassin bro. The will tune in soon. https://twitter.com/SMIFF_FOM/status/1168578405794799622 …,2019-08-20 10:00:00
7370,,,0.5994,0.0,0.204,0.7959999999999999,0,Lmao whohttps://twitter.com/TheRealBubbaT/status/1169761386739720193 …,2019-08-20 10:00:00
7371,,,0.0,0.0,1.0,0.0,0,MEEK,2019-08-20 10:00:00
7372,,,0.5216,0.0,0.47100000000000003,0.529,0,"Oh yeah, my bestie!!!!",2019-08-20 10:00:00
7373,,,0.0,0.0,1.0,0.0,0,So you see my problem..,2019-08-20 10:00:00
7374,,,0.0,0.0,1.0,0.0,0,ESKETITTTTTThttps://twitter.com/llama_ajol/status/1169760843862425600 …,2019-08-20 10:00:00
7375,,,0.0,0.0,1.0,0.0,0,Noted!!!,2019-08-20 10:00:00
7376,,,0.6369,0.0,0.5429999999999999,0.457,0,It's pronounced Mo-tor... Love that commercial...,2019-08-20 10:00:00
7377,,,0.3612,0.0,0.9279999999999999,0.07200000000000001,0,I wonder about the new switch that comes out this month if that will work for Nintendo online. I say that since it’s cheaper and doesn’t have all the features like the current switch has.,2019-08-20 10:00:00
7378,,,0.0,0.0,1.0,0.0,0,Lo mismo,2019-08-20 10:00:00
7379,,,0.0,0.0,1.0,0.0,0,My girlfriend *https://twitter.com/yagurlmayya/status/1169099966750441473 …,2019-08-20 10:00:00
7380,,,0.4939,0.0,0.556,0.444,0,Just the beginning my friend,2019-08-20 10:00:00
7381,,,0.0,0.0,1.0,0.0,0,"I'm at La Habra Pets/Exotic Reptiles in La Habra, CAhttps://www.swarmapp.com/c/bqfbBMewO2U",2019-08-20 10:00:00
7382,,,0.836,0.0,0.252,0.748,0,two years is pretty good lol,2019-08-20 10:00:00
7383,,,0.0,0.0,1.0,0.0,0,8/23/19 | ERD LOS ANGELES | @halsey by @henriaIexanderpic.twitter.com/R0fG2rqDU9,2019-08-20 10:00:00
7384,,,-0.3544,0.451,0.5489999999999999,0.0,0,Sorry. It’s FOOTBALL time!!!!,2019-08-20 10:00:00
7385,,,0.0,0.0,1.0,0.0,0,Yea we both talked about it when you were in LA,2019-08-20 10:00:00
7386,,,0.0,0.0,1.0,0.0,0,WHO IS SHE???!!!!!,2019-08-20 10:00:00
7387,,,0.0,0.0,1.0,0.0,0,https://twitter.com/YG/status/1169745308466720769 …,2019-08-20 10:00:00
7388,,,0.0,0.0,1.0,0.0,0,The tables have turnedpic.twitter.com/eqSwkDmCLv,2019-08-20 10:00:00
7389,,,0.3182,0.0,0.685,0.315,0,Please kick #moscowmitch out of office,2019-08-20 10:00:00
7390,,,0.0,0.0,1.0,0.0,0,Same.https://twitter.com/andylassner/status/1169726565413879808 …,2019-08-20 10:00:00
7391,,,0.3612,0.0,0.865,0.135,0,now all my relatives are telling me I’m at a “good age for marriage” and I’m just like,2019-08-20 10:00:00
7392,,,0.6369,0.0,0.49,0.51,0,"Gawd, I hope and pray you are right.",2019-08-20 10:00:00
7393,,,0.0,0.0,1.0,0.0,0,HOW IS SERENA MOVING? SERVING? ANY FIST PUMPS/COME ONS? UPDATE ME PPL,2019-08-20 10:00:00
7394,,,0.5859,0.0,0.7140000000000001,0.28600000000000003,0,Never limit yourself from your dreams. The possibilities are endless. what god do it,2019-08-20 10:00:00
7395,,,0.0,0.0,1.0,0.0,0,"@barettaazul74 @atameAti @Revolucion3_0 @DRFRANCISCORH El presidente del INEGI, Julio Alfonso Santaella fue puesto por Peña Nieto el 1ro de enero del 2016 y termina en el año 2021. Esa es la razón por que el INEGI tiene otros datos.",2019-08-20 10:00:00
7396,,,0.0,0.0,1.0,0.0,0,Scarce asfc,2019-08-20 10:00:00
7397,,,0.25,0.0,0.33299999999999996,0.667,0,https://music.youtube.com/watch?v=stxftCSiVBc&feature=share … alright,2019-08-20 10:00:00
7398,,,0.8858,0.0,0.20800000000000002,0.792,0,Please feel free. Glad you like it!,2019-08-20 10:00:00
7399,,,0.0,0.0,1.0,0.0,0,Allan is triggered,2019-08-20 10:00:00
7400,,,0.4995,0.0,0.736,0.264,0,Translation of READY: clubs in cart and Sharpie in hand.https://twitter.com/realDonaldTrump/status/1169756027035803650 …,2019-08-20 10:00:00
7401,,,0.6005,0.0,0.606,0.39399999999999996,0,"I feel you, it’s so powerful and penetrating!",2019-08-20 10:00:00
7402,,,-0.29600000000000004,0.423,0.5770000000000001,0.0,0,Indigenous semites no less,2019-08-20 10:00:00
7403,,,0.4588,0.0,0.5,0.5,0,12 de oct :),2019-08-20 10:00:00
7404,,,0.0,0.0,1.0,0.0,0,Apparently only Tories season their food,2019-08-20 10:00:00
7405,,,0.0,0.0,1.0,0.0,0,Icons! @jaredburginpic.twitter.com/Fi3QGxV60W – at ICON HQ,2019-08-20 10:00:00
7406,,,0.5106,0.0,0.377,0.623,0,^^ free 2K,2019-08-20 10:00:00
7407,,,-0.099,0.341,0.35200000000000004,0.307,0,Its the most relaxing shit af,2019-08-20 10:00:00
7408,,,0.4404,0.08,0.7509999999999999,0.16899999999999998,0,"Read this week’s blog from @KleimanSays and you’ll laugh, relate and possibly hide under the bed till 2020.https://twitter.com/KleimanSays/status/1169382798555340807 …",2019-08-20 10:00:00
7409,,,-0.4374,0.23199999999999998,0.664,0.10300000000000001,0,"Dragged myself to come watch it chapter 2, bcus Tony has been so excited for it. I’m scared scared – at Harkins Mountain Grove 16",2019-08-20 10:00:00
7410,,,-0.6124,0.315,0.593,0.09300000000000001,0,Send them a weird DM with a weird link and then an hour later be like oh shoot my Instagram got hacked I think..,2019-08-20 10:00:00
7411,,,0.0,0.0,1.0,0.0,0,#ABSCBNBallFanFave Daniel Padilla #ABSCBNBallFanFave Kathryn Bernardo @imdanielpadilla @bernardokathhttps://twitter.com/ukgdos/status/1169738277823234049 …,2019-08-20 10:00:00
7412,,,0.0,0.0,1.0,0.0,0,hahahapic.twitter.com/qFmDnVQa1R,2019-08-20 10:00:00
7413,,,0.0,0.0,1.0,0.0,0,Now big brother can eavesdrop in the car!pic.twitter.com/RciCMDaubs,2019-08-20 10:00:00
7414,,,0.5994,0.0,0.62,0.38,0,Wearing my lucky T-shirt lafitness @LA Fitness - UNIVERSAL CITY https://www.instagram.com/p/B2DHvxOlyRW/?igshid=1ktt4vxzklbgq …,2019-08-20 10:00:00
7415,,,0.0,0.0,1.0,0.0,0,i can’t wait for saturday and next friday !,2019-08-20 10:00:00
7416,,,0.6486,0.0,0.7509999999999999,0.249,0,Oh thank you He has Type 1 Diabetes. He’s still in the weeds. Hoping to get him steady soon.,2019-08-20 10:00:00
7417,,,0.0,0.0,1.0,0.0,0,Raw garden tree base or alpine only https://twitter.com/RollingStone/status/1169718608517312513 …,2019-08-20 10:00:00
7418,,,0.34,0.0,0.8540000000000001,0.146,0,About to play 9 and watch the 2nd half of foosballpic.twitter.com/rsQ1FM1HdH – at Pico Rivera Golf Course,2019-08-20 10:00:00
7419,,,0.0,0.0,1.0,0.0,0,@amzmunoz ...,2019-08-20 10:00:00
7420,,,0.4902,0.0,0.759,0.24100000000000002,0,"Women should wear less, men should wear more. It's a good rule.",2019-08-20 10:00:00
7421,,,0.6322,0.085,0.6709999999999999,0.244,0,"Shawty is really a pick me Twitter honey tbh, like what tf are people on the timeline gonna do that your man cheated on ?? What you want an applause ?? Okay",2019-08-20 10:00:00
7422,,,0.0,0.0,1.0,0.0,0,@kymulaa us,2019-08-20 10:00:00
7423,,,0.0,0.0,1.0,0.0,0,All the black queens with black men. I BEEN LOOKINGpic.twitter.com/KnRESMqVTG,2019-08-20 10:00:00
7424,,,-0.7906,0.138,0.862,0.0,0,my grandma is mad bc i rearranged and took all her crap out of MY room that she’s been storing in here for the past 3 years. she’s tryna say i have to put it all back bc there’s no room in the garage for it she has plenty of room in HER room for it,2019-08-20 10:00:00
7425,,,0.4215,0.0,0.263,0.737,0,LOL MARISSA,2019-08-20 10:00:00
7426,,,0.0,0.0,1.0,0.0,0,my back is quaking... I NEED IT AND I NEED IT NOW,2019-08-20 10:00:00
7427,,,-0.5719,0.48100000000000004,0.519,0.0,0,Horror nights September 27 ayyyyyyyy,2019-08-20 10:00:00
7428,,,0.0,0.0,1.0,0.0,0,I've never seen a Mexican with corn rows.. #Thursdaythoughts,2019-08-20 10:00:00
7429,,,0.4594,0.1,0.711,0.18899999999999997,0,@sprint for my last entry into the #WinWithSprintSweepstakes I'm thinking I'd buy a lot of things that would make me more comfortable like this. Who doesn't love puppies?pic.twitter.com/R5HtBYGyoU,2019-08-20 10:00:00
7430,,,0.4939,0.0,0.6859999999999999,0.314,0,blue skies and sunshine guaranteed @California Screamin' https://www.instagram.com/p/B2DHu-ShXnRTu16bHHHy6bYScWxtbYlAGhte5Q0/?igshid=1ftl2q00tyneo …,2019-08-20 10:00:00
7431,,,0.0,0.0,1.0,0.0,0,My ex-wife on this list.,2019-08-20 10:00:00
7432,,,0.0,0.0,1.0,0.0,0,Maradonazo le metio al portero lolhttps://twitter.com/mauriciopedroza/status/1169705439426048001 …,2019-08-20 10:00:00
7433,,,0.0,0.0,1.0,0.0,0,Did not know that the 2002 Spiderman movie score was done by Danny Elfman,2019-08-20 10:00:00
7434,,,-0.5411,0.41100000000000003,0.589,0.0,0,it’s bomb af in my opinion!,2019-08-20 10:00:00
7435,,,0.5744,0.0,0.909,0.091,0,And here we go. Heading to Bogota Columbia for a show with @claudiemac Can’t wait. It’s been quite a few years since we’ve visited. Did an interview yesterday for the show and they seem to be VERY excited! Blessed… https://www.instagram.com/p/B2DHubIlP93/?igshid=1ddmhka2fv67h …,2019-08-20 10:00:00
7436,,,0.0,0.0,1.0,0.0,0,Everyday pic.twitter.com/3ZTZddD2gk,2019-08-20 10:00:00
7437,,,-0.508,0.10800000000000001,0.892,0.0,0,I’m down 10 lbs. since my last annual #physical! Maybe I’ll develop an eating disorder so I can be trimmer next year! #Healthy #California #living @Facey Medical Group https://www.instagram.com/p/B2DHt-4BMkz/?igshid=jcsvg30m1r33 …,2019-08-20 10:00:00
7438,,,0.0,0.0,1.0,0.0,0,I can’t believe i just did this,2019-08-20 10:00:00
7439,,,0.0,0.0,1.0,0.0,0,Reseda Memories from my bro Mikey book this man to take your photohttps://twitter.com/MIKEY__NOLAN/status/1169761151187423232 …,2019-08-20 10:00:00
7440,,,0.0,0.0,1.0,0.0,0,Morning.,2019-08-20 10:00:00
7441,,,0.3649,0.275,0.40299999999999997,0.322,0,"Ight but like can my soulmate stop playin and come out already, I was never good at hide n seek smh",2019-08-20 10:00:00
7442,,,0.5574,0.109,0.647,0.244,0,I hate when people turn down money routes like they millionaires and like they found the bag already never settle or get comfortable multiple streams of income,2019-08-20 10:00:00
7443,,,0.0,0.0,1.0,0.0,0,Oohhh they tried it.https://twitter.com/redlobster/status/1169738739012317184 …,2019-08-20 10:00:00
7444,,,-0.34,0.079,0.9209999999999999,0.0,0,"At least you’re showing concern for mass deaths, even if you had to change the subject. Might you also be concerned about all the gun massacres in this country?",2019-08-20 10:00:00
7445,,,0.25,0.0,0.75,0.25,0,Life is a dream. sleep is a time machine.,2019-08-20 10:00:00
7446,,,0.5717,0.0,0.885,0.115,0,"Instead of storming Area 51, we should storm the #EpsteinZorroRanch The PEOPLE deserve the TRUTH. Whoever is in REALLY in charge, they are dragging their feet. Let’s not forget that #JeffreyEpstein and his network used children as CURRENCY.",2019-08-20 10:00:00
7447,,,0.4939,0.0,0.484,0.516,0,Titties sittin pretty wby?,2019-08-20 10:00:00
7448,,,0.1867,0.0,0.633,0.36700000000000005,0,We wont miss ya!,2019-08-20 10:00:00
7449,,,0.128,0.054000000000000006,0.882,0.064,0,"All right ""give a damn Bernie"" why don't you give us a litany of the things that you passed during your time in government I'm waiting, I only hear crickets, there must be something other than things that rewarded you and allowed you to buy 4 houses and $110,000 car.https://twitter.com/BernieSanders/status/1169699707544842240 …",2019-08-20 10:00:00
7450,,,0.0,0.0,1.0,0.0,0,https://twitter.com/ExpoReviewLit/status/1169669784662724608 …,2019-08-20 10:00:00
7451,,,-0.6486,0.292,0.601,0.107,0,The British destroyed the Indian Subcontinent over spices and still eat shit like this...bro what the fuckhttps://twitter.com/Melfyx/status/1168583778081607680 …,2019-08-20 10:00:00
7452,,,0.2551,0.133,0.672,0.195,0,I’m really gonna drag my pregnant friend to come see illenium with me,2019-08-20 10:00:00
7453,,,-0.0836,0.244,0.542,0.214,0,"I forgot all about this. Well, damn. https://twitter.com/hollylottie88/status/1169668216227950594 …pic.twitter.com/Z6EXGxQPXE",2019-08-20 10:00:00
7454,,,0.0,0.0,1.0,0.0,0,Superhero movie of the yearhttps://twitter.com/JusticeLeaguerz/status/1169638374455443456 …,2019-08-20 10:00:00
7455,,,0.0,0.0,1.0,0.0,0,I’m trynna watch IT.,2019-08-20 10:00:00
7456,,,0.4404,0.0,0.7559999999999999,0.244,0,The good news is #AB still follows @GiantEagle. #MarketDistrictForLife #businessIsBoominAtTheIggle,2019-08-20 10:00:00
7457,,,0.2732,0.0,0.588,0.41200000000000003,0,The god on 1 leghttps://youtu.be/zAncT9CTeBY,2019-08-20 10:00:00
7458,,,0.8264,0.0,0.365,0.635,0,"Very kind, Brian. We’re excited to expand this!",2019-08-20 10:00:00
7459,,,0.0,0.0,1.0,0.0,0,I turned 26... & life almost knocked me outttt,2019-08-20 10:00:00
7460,,,0.0,0.0,1.0,0.0,0,HOME GAME TOMORROW!!!! BLACKOUT!!!! 7PM,2019-08-20 10:00:00
7461,,,-0.5574,0.217,0.7829999999999999,0.0,0,"Bernie, the Socialist wants to ban gasoline. So, his Audi R8 becomes a flower pot.https://twitter.com/asheborn57/status/1169755766296854529 …",2019-08-20 10:00:00
7462,,,-0.5719,0.48100000000000004,0.519,0.0,0,UCs are the biggest scam,2019-08-20 10:00:00
7463,,,0.0,0.0,1.0,0.0,0,I had to see it so you do toopic.twitter.com/2StVgTbkBh,2019-08-20 10:00:00
7464,,,0.2263,0.0,0.9390000000000001,0.061,0,I'm all set up mujeresmarket #veganempanadas are warm & cookies freshly packed I only brought #veganeats today #newproducts #tshirt Las Gran Damas de la musica #essentialoils & #bodysprays that are #reikiinfused &… https://www.instagram.com/p/B2DHp4-gYum/?igshid=qa8zxwborspw …,2019-08-20 10:00:00
7465,,,0.0,0.0,1.0,0.0,0,@meganjenaee always leaves me on read. I need new coworkers,2019-08-20 10:00:00
7466,,,0.555,0.0,0.807,0.193,0,... and you are welcome to visit us in the @City_of_Irvine City Hall any time!! pic.twitter.com/b68YeAF1pp,2019-08-20 10:00:00
7467,,,-0.4019,0.31,0.69,0.0,0,"Tries to make a speech, cries more instead",2019-08-20 10:00:00
7468,,,-0.128,0.086,0.914,0.0,0,Every morning I get stuck at this light for way too long... but this morning wasn’t so bad.pic.twitter.com/RSuRit8xz9,2019-08-20 10:00:00
7469,,,-0.8779,0.272,0.728,0.0,0,*pokes marvin w my eyelash* marvin : ur eyelash poked me me : omg srry marvin : i know it wasnt ur intent to poke me u put moco de gorilla bitch ill kick ur ass,2019-08-20 10:00:00
7470,,,-0.1027,0.13,0.7559999999999999,0.113,0,wrong. You obviously don't understand zionism. It clearly did not began with herzl. Are you listening to Bari Weiss now?,2019-08-20 10:00:00
7471,,,0.0,0.0,1.0,0.0,0,"I'm at Mo-Mo-Paradise Torrance in Torrance, CAhttps://www.swarmapp.com/c/8oD2qEMHtZH",2019-08-20 10:00:00
7472,,,-0.4019,0.245,0.629,0.126,0,"As horrible as this is, give him a minute. He’ll top it.",2019-08-20 10:00:00
7473,,,0.3566,0.111,0.654,0.235,0,if he deleted it he doesn’t want it being out there no more gotta respect that,2019-08-20 10:00:00
7474,,,0.0,0.0,1.0,0.0,0,Watch out,2019-08-20 10:00:00
7475,,,0.5859,0.0,0.345,0.655,0,JAJAJAJA wow @AndreeaPeraldihttps://twitter.com/NetflixLAT/status/1169755540295229440 …,2019-08-20 10:00:00
7476,,,0.0,0.0,1.0,0.0,0,pic.twitter.com/xJW7kwoL03,2019-08-20 10:00:00
7477,,,0.0,0.0,1.0,0.0,0,We need to plan sushi dinner date soon!,2019-08-20 10:00:00
7478,,,0.0,0.0,1.0,0.0,0,@djsnake Heavy House track?,2019-08-20 10:00:00
7479,,,0.0,0.0,1.0,0.0,0,Mac was paying for pussy ....... lmaohttps://twitter.com/GSWKinta111/status/1169657206792499207 …,2019-08-20 10:00:00
7480,,,0.6948,0.0,0.747,0.253,0,Finally going to spend some quality time with my twin... my heart is so happy,2019-08-20 10:00:00
7481,,,0.3182,0.0,0.635,0.365,0,"Cool, will check it out",2019-08-20 10:00:00
7482,,,0.7003,0.0,0.655,0.345,0,I befriended the Dunkin’ Donuts cashier in Terminal 4 and I feel pretty alive right now,2019-08-20 10:00:00
7483,,,0.0,0.0,1.0,0.0,0,i don't remember how to breathe,2019-08-20 10:00:00
7484,,,-0.3612,0.33299999999999996,0.667,0.0,0,I’ve been moody as of late.,2019-08-20 10:00:00
7485,,,-0.2401,0.19699999999999998,0.8029999999999999,0.0,0,But it’s never okay to watch the Cleveland Show!,2019-08-20 10:00:00
7486,,,0.2998,0.309,0.272,0.419,0,Wth these are so good!!!,2019-08-20 10:00:00
7487,,,-0.3291,0.32,0.68,0.0,0,The hate is real but u realer,2019-08-20 10:00:00
7488,,,0.34,0.0,0.7929999999999999,0.207,0,"If God didn’t want us eating animals, why did he make them out of meat?",2019-08-20 10:00:00
7489,,,-0.1779,0.09,0.855,0.055,0,"Ojalá estuviera en esas reuniones, los datos detrás de cada argumento que presentas a favor, no lo respaldan. Creció el salario mínimo? Si, pero dejó de crecer el empleo y la economía, por cada empleado que vio su sueldo incrementado hay muchos empleos que no fueron creados.",2019-08-20 10:00:00
7490,,,0.2263,0.0,0.888,0.11199999999999999,0,"I'm every bit as flexible as my cousin. #LosAngeles #California #CaliLife #LA @Los Angeles, California https://www.instagram.com/p/B2DHnq2F9Rn/?igshid=npved81o1h3u …",2019-08-20 10:00:00
7491,,,-0.062,0.213,0.517,0.26899999999999996,0,GUYSSS CHIC FIL A IS SO GOOD BUT I CANT SUPPORT THEM,2019-08-20 10:00:00
7492,,,0.0,0.0,1.0,0.0,0,Family be toxic asf man,2019-08-20 10:00:00
7493,,,-0.3597,0.27,0.58,0.15,0,I should really stop being a hermit crab sad boi and hang out with my friends again.,2019-08-20 10:00:00
7494,,,0.8268,0.0,0.39399999999999996,0.606,0,Love the fall and spring - very pretty.,2019-08-20 10:00:00
7495,,,0.3691,0.08800000000000001,0.722,0.19,0,@thebloom_brand So be straight with with us. Do your cartridges include vitamin e acetate? Is this something consumers should be worried about?https://www.google.com/amp/s/beta.washingtonpost.com/health/2019/09/05/contaminant-found-vaping-products-linked-deadly-lung-illnesses-state-federal-labs-show/%3foutputType=amp …,2019-08-20 10:00:00
7496,,,0.0,0.0,1.0,0.0,0,Are you guys drinking together?..pic.twitter.com/3PYbcnuVrg,2019-08-20 10:00:00
7497,,,0.8472,0.0,0.24600000000000002,0.754,0,Thank you dear friend and agent!!!,2019-08-20 10:00:00
7498,,,-0.7906,0.26899999999999996,0.731,0.0,0,"Only in LA someone would purposely wear a shirt that says “I wouldn’t last in a horror film, the slutty one always dies”",2019-08-20 10:00:00
7499,,,0.68,0.0,0.617,0.38299999999999995,0,Thx for sharing. Def throwing this on at the gym tonight!,2019-08-20 10:00:00
7500,,,0.7003,0.0,0.58,0.42,0,I’m trying to cop that same phone. Looks worth. Lmao,2019-08-20 10:00:00
7501,,,0.0,0.0,1.0,0.0,0,“what are your plans tonight” me:pic.twitter.com/919ZgUl1Cy,2019-08-20 10:00:00
7502,,,-0.3535,0.133,0.867,0.0,0,"2k drops tonight, so that means no one is getting texts back , unless you trynna run it",2019-08-20 10:00:00
7503,,,0.0,0.0,1.0,0.0,0,Drinking an 1903 Lager by @craftsmanbrew @Manuela —http://untp.beer/s/c801190825,2019-08-20 10:00:00
7504,,,-0.3182,1.0,0.0,0.0,0,Smh,2019-08-20 10:00:00
7505,,,0.0,0.0,1.0,0.0,0,yeah...,2019-08-20 10:00:00
7506,,,0.0,0.0,1.0,0.0,0,An hour to go 20 miles let’s fuckin gooooo,2019-08-20 10:00:00
7507,,,0.705,0.21899999999999997,0.38,0.401,0,Idk what’s up with today but I’ve been getting annoyed super easily,2019-08-20 10:00:00
7508,,,0.0,0.0,1.0,0.0,0,アイズボーンが今日らしいので尚東京に帰りたい,2019-08-20 10:00:00
7509,,,-0.34,0.19399999999999998,0.8059999999999999,0.0,0,I put on lip glitter for this show and that was a Mistake,2019-08-20 10:00:00
7510,,,0.0,0.0,1.0,0.0,0,I’ll trade you!,2019-08-20 10:00:00
7511,,,-0.4215,0.737,0.263,0.0,0,Broke boi,2019-08-20 10:00:00
7512,,,-0.5423,0.636,0.364,0.0,0,Yo fuck today,2019-08-20 10:00:00
7513,,,0.3612,0.19899999999999998,0.47100000000000003,0.33,0,Some positive vibes for you: You a smart human being and a woke bitch.,2019-08-20 10:00:00
7514,,,-0.5423,0.41200000000000003,0.588,0.0,0,Back the fuck up New Yorkhttps://twitter.com/gohomechris/status/1169760629718228994 …,2019-08-20 10:00:00
7515,,,0.0,0.0,1.0,0.0,0,“I’m a Virgo” took me out.,2019-08-20 10:00:00
7516,,,0.0,0.0,1.0,0.0,0,pic.twitter.com/wrdckwvb8Z,2019-08-20 10:00:00
7517,,,0.0,0.0,1.0,0.0,0,you:pic.twitter.com/QqxL1pXKPJ,2019-08-20 10:00:00
7518,,,0.3612,0.0,0.706,0.294,0,I feel like such a bromide when I use emojis,2019-08-20 10:00:00
7519,,,-0.5267,0.23600000000000002,0.764,0.0,0,people who wear hoodies with shirts under them are disgusting send tweethttps://twitter.com/SOFTCOREBLUE/status/1169651696202469381 …,2019-08-20 10:00:00
7520,,,0.6369,0.0,0.41700000000000004,0.583,0,I love this so muchhttps://twitter.com/latetadelpan/status/1168910569639948289 …,2019-08-20 10:00:00
7521,,,-0.29600000000000004,0.306,0.6940000000000001,0.0,0,no tidepod samples at #Costco today,2019-08-20 10:00:00
